"Year","Strata","Report_Group","grpID","Mean","SD","95CIL","95CIU"
2002,5,"Border CA",12,,,,
2002,5,"Porcupine CA",13,,,,
2002,5,"Mainstem CA",14,,,,
2002,5,"Upper Canada",1,,,,
2002,5,"White UC",3,0.1782,,0.035,0.291
2002,5,"Teslin UC",6,0,,0,0.0281
2002,5,"Fall US",15,,,,
2002,5,"Mainstem+Upper CA",16,,,,
2002,5,"Border US+Canada",17,0.7282,,,
2002,5,"Total USA",18,,,,
2002,5,"Total Canada",19,,,,
2002,5,"Toklat",20,0.1506,,0,0.2522
2002,5,"Upper Tanana",21,0.0114,,0,0.2084
2002,5,"Border US+Border CA",22,0.55,,0.3371,0.7517
2002,6,"Total Summer",2,0.1768,,0.0463,0.3793
2002,6,"Lower Summer",4,0.1133,,0,0.2413
2002,6,"Middle Summer",5,0.0636,,0,0.2691
2002,6,"UppKoy+Main",7,,,,
2002,6,"Tanana Summer",8,,,,
2002,6,"Total Fall",9,0.8232,,0.6127,0.9477
2002,6,"Tanana Fall",10,0.2849,,,
2002,6,"Border US",11,,,,
2002,6,"Border CA",12,,,,
2002,6,"Porcupine CA",13,,,,
2002,6,"Mainstem CA",14,,,,
2002,6,"Upper Canada",1,,,,
2002,6,"White UC",3,0.2423,,0.0214,0.4091
2002,6,"Teslin UC",6,0,,0,0.0001
2002,6,"Fall US",15,,,,
2002,6,"Mainstem+Upper CA",16,,,,
2002,6,"Border US+Canada",17,0.5383,,,
2002,6,"Total USA",18,,,,
2002,6,"Total Canada",19,,,,
2002,6,"Toklat",20,0.1454,,0,0.285
2002,6,"Upper Tanana",21,0.1395,,0,0.456
2002,6,"Border US+Border CA",22,0.296,,0.0387,0.5914
